customer_unique_id,repeat_purchase_90d,repeat_purchase_flag,first_order_date,customer_state,primary_category,payment_type_group,first_order_amount,products_ordered,unique_products_ordered,number_of_categories,number_of_sellers,payment_installments,freight_to_order_ratio,any_seller_same_state,avg_customer_seller_distance_km
3ff672e35097cfd7e1cc43ef64cf4906,No,0,2017-04-04 23:52:03,CE,telephony,boleto,43.79,1,1,1,1,1,0.56725279744233843343,f,2296.8132994649163
3ff7348e1688263b4d6cf7ff9f7a525b,No,0,2018-01-14 20:05:44,MG,computers_accessories,credit_card,137.18,1,1,1,1,1,0.12596588423968508529,f,911.7489255951731
3ff840376bfe78bf6a9e6e01ae0b9ead,No,0,2017-02-15 17:11:08,RJ,sports_leisure,credit_card,66.68,1,1,1,1,2,0.26664667066586682663,f,1057.0604696555745
3ff874206f1d7d1e3ffe12bc9c88c27c,No,0,2017-08-04 09:43:48,RS,furniture_decor,credit_card,45.00,1,1,1,1,2,0.33555555555555555556,f,965.9699455397092
3ffa6b58e047a85a07f78160132b918d,No,0,2017-12-19 20:48:05,SP,garden_tools,credit_card,227.62,1,1,1,1,4,0.12178191723047183903,f,713.0545152392473
3ffacb53c40311db8fd3827edd3d47b3,No,0,2017-08-21 09:39:08,MG,health_beauty,credit_card_plus_voucher,105.37,1,1,1,1,3,0.14596184872354560121,f,828.5834152293309
3ffb100308ef25b3fd4da2cd0a258360,No,0,2018-06-10 01:20:32,RS,telephony,boleto,43.22,1,1,1,1,1,0.35238315594632114762,f,847.2901194510966
3ffba26704fa2e86a463c2a295332dec,No,0,2017-06-01 00:46:28,PE,perfumery,boleto,102.86,1,1,1,1,1,0.17373128524207660898,f,2128.8447478906096
3ffc9e7d9a645567da4f2fbd6a01aafc,No,0,2017-05-02 20:55:58,MG,cool_stuff,credit_card,266.14,1,1,1,1,10,0.10573382430299842188,f,1681.5668230295264
3ffe2cd1b6dd115eea664606df762ac8,No,0,2018-03-21 19:23:13,SP,bed_bath_table,credit_card,124.76,1,1,1,1,2,0.11910868868226995832,t,282.2188591311578
4000003be716f8c05985d56019bedc60,No,0,2018-03-11 15:50:03,SP,toys,boleto,87.65,1,1,1,1,1,0.22760981175128351398,t,301.2792686765076
400028a363e9857f1e56833f2be713a5,No,0,2018-05-04 18:57:34,RJ,cool_stuff,credit_card,247.22,1,1,1,1,8,0.19504894426017312515,f,720.6296450485436
400125915a44697e2fbc6370dea0ddbb,No,0,2017-12-04 15:43:56,SC,computers_accessories,boleto,35.09,1,1,1,1,1,0.43032202906811057281,f,434.29057745255244
4004558a5632322cec6dfba9cd8f3cf3,No,0,2018-01-19 23:18:00,BA,electronics,boleto,27.34,1,1,1,1,1,0.57754206291148500366,f,1453.934605544193
4007669dec559734d6f53e029e360987,No,0,2017-11-24 11:03:35,MG,agro_industry_and_commerce,boleto,6081.54,6,1,1,1,1,0.02416164326798804250,f,1264.674006845679
4007a2d7f7a4fee746b203c1320c5408,No,0,2017-02-12 15:53:19,SC,sports_leisure,boleto,63.52,1,1,1,1,1,0.22858942065491183879,f,499.72620045322196
4008bb8eea2a5c2e193d0173aed366a0,No,0,2018-07-02 21:39:45,SP,bed_bath_table,credit_card,138.07,1,1,1,1,6,0.10987180415731150866,t,323.1198694726235
400b925fa2cc2455139b1fe094c45829,No,0,2018-04-04 12:57:55,MG,garden_tools,credit_card,75.25,1,1,1,1,1,0.28372093023255813953,f,746.1995108522437
400c70d473adf47f916c13b71976f8f8,No,0,2017-06-06 12:23:28,SP,telephony,voucher,20.28,1,1,1,1,1,0.38362919132149901381,t,1.184900246885166
400cf532ea26ce3c6c44ddea44202ab6,No,0,2017-08-27 13:14:04,SP,pet_shop,credit_card,57.63,1,1,1,1,1,0.20353982300884955752,t,32.05670799576156
400daa679781b12bbf6afc67a9d9b96c,No,0,2017-06-29 10:45:42,SP,luggage_accessories,boleto,124.69,1,1,1,1,1,0.27901194963509503569,t,53.6891314746453
400df589d04ddd4d8216f1457f814416,No,0,2017-07-19 01:26:50,RJ,electronics,credit_card,165.81,1,1,1,1,3,0.09535009951148905374,f,328.1131500036872
400e73e6c1b24742691e9d13bb84aa03,No,0,2018-04-07 22:24:03,SP,telephony,credit_card,40.78,1,1,1,1,4,0.31363413437959784208,t,517.2080207792724
40103192bfb097e6c0eeea0124df7dd6,No,0,2018-04-27 11:24:34,PE,garden_tools,credit_card,89.64,1,1,1,1,8,0.25624721106648817492,f,1633.5222434142784
401035dc57a4e9568436320e4edcd985,No,0,2017-07-10 14:15:00,RJ,perfumery,credit_card,105.28,1,1,1,1,1,0.14608662613981762918,f,393.0060711366909
4011b7579e894fa929d2de97b4928f41,Yes,1,2018-03-06 00:58:52,MS,home_construction,credit_card,444.25,1,1,1,1,10,0.12436691052335396736,f,894.3731657081819
40122235f51e359cc585c558ab783646,No,0,2017-05-19 12:22:42,SP,cool_stuff,credit_card,218.63,1,1,1,1,10,0.08978639710927137172,f,826.0012310280532
401272e2f56d17950edddab21c632e56,No,0,2018-01-09 13:23:12,RS,telephony,credit_card,59.09,1,1,1,1,1,0.23861905567777965815,f,810.7310910301887
4013fe69a1a2188578ab19e62529acb6,No,0,2017-08-08 13:37:37,RJ,office_furniture,credit_card,409.54,1,1,1,1,10,0.02573619182497436148,t,103.2893285331025
4014011cbde007f272fd29a0f2787c52,No,0,2017-09-10 15:44:00,MG,garden_tools,boleto,283.78,2,1,1,1,1,0.15427443794488688421,t,267.6531162306465
401534231b445c25538b4e02e2a3e077,No,0,2017-03-03 23:49:03,MG,missing_order_details,credit_card,,,,,,1,,,
40163091ee73ffaa57448cb8e21a2615,No,0,2018-04-17 16:34:04,SP,auto,credit_card,163.73,1,1,1,1,5,0.12172479081414523911,t,421.93235765954165
4016ff368c1014abe23940f9f847674b,No,0,2017-03-01 22:45:18,SP,fixed_telephony,credit_card,281.00,2,1,1,1,10,0.08192170818505338078,t,295.39219979262816
40177afd8aa414d3cf4a9140a8f39641,No,0,2017-11-27 23:49:08,SP,health_beauty,credit_card,77.57,1,1,1,1,2,0.22779425035451849942,f,367.6219746183486
4018d00e27a20cd31fab5178ca1c8a15,No,0,2017-10-26 17:00:04,RS,electronics,boleto,51.01,1,1,1,1,1,0.31582042736718290531,f,1090.7173931055581
4018dfd7ddd89df122db84f6279a4864,No,0,2017-04-22 13:55:16,MG,toys,credit_card,788.71,1,1,1,1,10,0.12528052135765997642,f,352.00355344791285
401a006331c06b4b0c8830f87c13eb6a,No,0,2017-07-19 12:39:52,RJ,office_furniture,credit_card,827.16,4,1,1,1,8,0.17820010638812321679,f,328.1664755580685
401a630eaf116b46bb2b0a2d13245e16,No,0,2018-04-03 23:14:59,SP,health_beauty,credit_card,35.59,1,1,1,1,1,0.23293059848271986513,t,120.71850350800669
401ac46c41b69c91c61f47f04ff73c4b,No,0,2018-01-22 12:14:12,SP,garden_tools,voucher,63.27,1,1,1,1,1,0.21131657973763236921,t,397.32239334182617
401acc153c4c5058a9fbf5332375aa19,No,0,2017-10-25 18:30:41,SC,perfumery,credit_card,29.09,1,1,1,1,1,0.51907872121003781368,f,615.774829690159
401da002e87b8f5700cb44af044ca0bc,No,0,2017-12-11 11:18:46,RO,toys,credit_card,1279.10,1,1,1,1,10,0.08928152607302009225,f,2474.8781722260674
401dc2378f8a66cde29dd6840adf03cf,No,0,2018-05-08 11:58:25,CE,health_beauty,credit_card,80.32,1,1,1,1,3,0.19086155378486055777,f,648.220455847454
401e5d473cc485c39f2be9c02120c1e7,No,0,2017-04-06 22:22:00,RS,consoles_games,credit_card,303.11,1,1,1,1,3,0.05677806736828214180,f,322.600563923641
401eabb874cf1d6c26a62418c186e15f,No,0,2017-06-05 18:53:21,SP,telephony,credit_card,423.59,1,1,1,1,10,0.05571425198895158054,f,1453.302532859172
401f04c5c71087ab774f6db7b8297068,No,0,2017-07-14 22:02:51,SC,cool_stuff,credit_card,216.64,1,1,1,1,1,0.08142540620384047267,f,367.0669774095398
401f0aa41e779f38bf9cf13356a6e631,No,0,2018-02-18 19:22:11,SP,sports_leisure,credit_card,51.69,1,1,1,1,1,0.24550203134068485200,t,244.53852114268614
401fabffd89807919df5e20ae723b249,No,0,2017-12-08 11:01:54,PR,unknown_product_category,credit_card,138.60,1,1,1,1,2,0.11262626262626262626,f,719.4032893096482
4020ee17d153efbce7e65c1397020826,No,0,2017-12-29 19:07:20,SP,fashion_bags_accessories,boleto,50.00,1,1,1,1,1,0.30200000000000000000,f,558.2864798952555
4022d9bb079c8bd731329585eed79bac,No,0,2017-10-16 22:10:03,SP,bed_bath_table,credit_card,575.91,2,2,1,1,1,0.06270076921741244292,t,175.36709186503782
4023f2039151d32536b10b3e5c0442db,No,0,2018-02-13 02:18:35,PR,baby,credit_card,126.92,1,1,1,1,2,0.13410022061140876142,f,346.09471255907266
40248387afb610ac2dde8f020efe6a88,No,0,2017-11-27 20:04:29,SC,baby,boleto,30.10,1,1,1,1,1,0.50166112956810631229,f,440.9511418531906
40252e08bcaf6258ee91b34e6b16adde,No,0,2018-07-04 20:46:09,MG,cool_stuff,credit_card,113.42,1,1,1,1,2,0.20657732322341738670,f,221.56083094074083
4026f7d0145275eb838ef552b889c0ec,No,0,2017-12-06 13:39:32,DF,watches_gifts,credit_card,287.30,2,1,1,1,6,0.10198398886181691612,f,878.2862478202692
40273ffa07a72fa7b3195d3c5d495925,No,0,2017-10-10 13:43:59,RJ,computers_accessories,boleto,120.09,1,1,1,1,1,0.16812390706969772670,f,372.2476194542176
40278d2c324f238620cfa88e741bde1e,No,0,2018-05-05 16:59:04,BA,housewares,credit_card_plus_voucher,68.18,1,1,1,1,1,0.34144910530947491933,f,1440.8394323039386
4027d57ca215adf6c9231b6aa55d24a1,No,0,2017-04-10 23:39:55,MG,health_beauty,credit_card,49.51,1,1,1,1,4,0.29327408604322359119,f,485.8042761960145
40291b25c9e8d74b7c2e03d64ce31187,No,0,2017-09-29 17:29:48,SP,small_appliances,credit_card,210.60,1,1,1,1,6,0.08357075023741690408,f,327.5303900405542
402a7717482f5f9be79614db6042aef0,No,0,2017-09-01 14:38:16,SC,computers,credit_card_plus_voucher,1250.81,1,1,1,1,4,0.04062167715320472334,f,1993.820424229509
402a9b2b56cef00317f59368398222bc,No,0,2018-02-27 15:06:05,PI,health_beauty,credit_card,263.94,2,1,1,1,10,0.26127150109873456089,f,1794.7061365071154
402c4b871c252bc20148f7cf9bd344ea,No,0,2017-07-30 23:01:37,RJ,computers_accessories,credit_card,50.09,1,1,1,1,1,0.30145737672190057896,f,519.2443310669418
402c7eeb9ac6af31f06e55b3c9a9b799,No,0,2017-05-14 15:03:54,PA,computers_accessories,credit_card,136.01,1,1,1,1,4,0.26483346812734357768,f,2125.689434187796
402cce5c0509000eed9e77fece8056e2,No,0,2018-02-16 18:31:12,CE,health_beauty,credit_card,177.58,1,1,1,1,3,0.15536659533731276045,f,2072.6680933259413
402d0d7ccf49dc61ac47966f5cc06b70,No,0,2017-08-19 11:28:39,SP,computers_accessories,credit_card,42.77,1,1,1,1,1,0.18190320317979892448,t,98.82791822597552
402df6868e2eb532373ab4f244017aae,No,0,2018-04-11 21:41:44,SP,pet_shop,boleto,56.77,1,1,1,1,1,0.13862955786506957900,t,71.31403916972405
402f04a5afba423bb9741487b3b0a09f,No,0,2018-07-03 20:17:01,SP,sports_leisure,credit_card,48.21,1,1,1,1,3,0.37979672267164488695,f,416.08896845108995
402fa6c2fbb4c87c51862c52440b4736,No,0,2017-07-29 09:56:56,SC,consoles_games,boleto,35.00,1,1,1,1,1,0.43142857142857142857,f,818.8973264831841
402fe16e226070631384acab29adb95c,No,0,2018-03-01 10:41:51,TO,auto,credit_card,164.24,1,1,1,1,3,0.17864101315148563078,f,1257.5136477571486
403154a2422a93ddc845eef120374d97,No,0,2018-06-10 12:43:02,MG,bed_bath_table,credit_card,125.31,1,1,1,1,6,0.24986034634107413614,f,1249.5333392688974
40317a394c047692f51599811ba5234c,No,0,2017-11-07 19:54:22,SP,missing_order_details,boleto,,,,,,1,,,
4031ca058d30671147202f985822840d,No,0,2018-01-14 17:51:55,SP,sports_leisure,boleto,71.82,1,1,1,1,1,0.16597048175995544417,t,148.8557810962019
4032ffc3b3b744f6c292d862cea3fca2,No,0,2017-07-11 16:48:05,SP,cool_stuff,boleto,79.17,1,1,1,1,1,0.11708980674497915877,t,45.49716796580334
4033743727f6f81808e2f7e4409deefb,No,0,2018-07-07 17:25:11,PE,watches_gifts,credit_card,115.46,1,1,1,1,2,0.32444136497488307639,f,2149.725128108783
4034aa08d48695a538b7030910aae5d5,No,0,2017-10-18 23:22:31,SC,furniture_decor,credit_card,295.38,2,1,1,1,6,0.26873857404021937843,f,498.4525529702565
4036863bd00a3f284f0bc41cdb8e704b,No,0,2017-06-06 20:29:48,SP,sports_leisure,credit_card,77.38,2,1,1,1,1,0.65107262858619798398,f,402.0689788109184
40380848dfe50455e7802e3b2cd9350a,No,0,2017-08-24 22:48:38,SP,stationery,credit_card,66.78,1,1,1,1,5,0.11650194669062593591,t,39.57414005822513
40386918bff25787189628d04176f7bb,No,0,2018-03-21 21:50:46,GO,computers_accessories,boleto,175.08,1,1,1,1,1,0.14381996801462188714,f,1664.7782460462092
40388ab8abb1da0bc5fd3da3f0a73bcf,No,0,2017-07-13 16:39:20,SP,furniture_decor,credit_card,186.92,1,1,1,1,4,0.09586989086240102718,t,44.31364036597643
4039b151e0eb6614313bc87b7875f2be,No,0,2017-06-19 18:59:25,RJ,consoles_games,credit_card,392.45,1,1,1,1,1,0.04854121544145751051,f,1153.8932215510806
403b48e743f8d0c417dae2af624c25ba,No,0,2018-04-18 21:04:44,PR,computers_accessories,credit_card,77.12,1,1,1,1,1,0.22212136929460580913,f,839.5561490876906
403d192b27efcef2c942515c32b09d57,No,0,2017-03-09 13:23:19,SP,cool_stuff,credit_card,152.27,1,1,1,1,4,0.08123727589150850463,t,102.4640497781465
403da270f61ac988b1ab9c5daaa4612c,No,0,2018-03-05 08:15:47,SP,sports_leisure,credit_card,53.68,1,1,1,1,2,0.14493293591654247392,t,25.857051326293256
403e1f2bcf10b3cbb11f8573c7ecc5c2,No,0,2018-02-26 10:17:24,MG,housewares,boleto,42.87,1,1,1,1,1,0.41800793095404711920,f,905.8496409166446
40408a392234feaa78f1c57ca5914b94,No,0,2017-11-20 15:24:53,SP,baby,credit_card,61.73,1,1,1,1,1,0.19002105945245423619,t,66.79860204078763
4040fee2ac5e5335a8059e297ff1ecd6,No,0,2018-06-13 15:19:03,SP,health_beauty,credit_card,88.71,1,1,1,1,1,0.09829782437154773983,t,13.861209369989195
4041baa51d9eae8f5955ccd4f02bb044,No,0,2017-05-17 21:16:12,MG,housewares,boleto,62.35,1,1,1,1,1,0.24218123496391339214,f,469.80177253100743
4042d0f5f5eb09cd4edf6eb701532ada,No,0,2017-06-06 19:37:25,SP,luggage_accessories,credit_card,280.46,1,1,1,1,10,0.18027526206945732012,t,356.5260489051939
404436dadaa167dd17f2cbb44d9f45b3,No,0,2017-11-16 17:32:44,SP,watches_gifts,credit_card,127.48,1,1,1,1,3,0.06346093504863508001,t,110.4320331247702
4046cc9e4828038b58ee191e1f713466,Yes,1,2018-04-11 21:14:26,SP,garden_tools,credit_card,63.42,1,1,1,1,1,0.21176285083569851782,t,9.463725869013793
4046dcaec262a138a8d2e0ea01960ee4,No,0,2017-03-01 22:10:25,RJ,bed_bath_table,credit_card,40.52,1,1,1,1,4,0.35834155972359328727,f,424.74452465860105
404721791bd62c74b452d8518a4ed132,No,0,2018-03-21 21:24:56,BA,baby,credit_card,109.65,1,1,1,1,2,0.56680346557227542180,f,2115.7738520069643
40478d5c91f6793a6c880e207804ebd8,No,0,2018-03-15 23:18:09,SP,computers_accessories,boleto,189.56,1,1,1,1,1,0.05043258071323063938,t,65.69389671896562
40480b822a64c501298bcd915a4d141c,No,0,2017-07-23 13:38:32,MG,baby,credit_card,137.90,1,1,1,1,1,0.09427121102248005801,t,218.95074750732252
404843ede841e1ba79254d10fc2c6755,No,0,2018-03-01 22:46:34,RJ,electronics,credit_card,34.00,1,1,1,1,3,0.44411764705882352941,f,325.8560031058624
40499c54ed0f69e730b9596af397f886,No,0,2017-06-13 18:26:21,SP,housewares,credit_card,189.12,1,1,1,1,10,0.16989213197969543147,t,121.0977912974492
4049ac72de67031ce1c0c59e281ef897,No,0,2017-12-28 10:54:18,SP,telephony,credit_card,118.01,1,1,1,1,3,0.06796034234386916363,t,8.459348521621996
404a868c6db476dcf82e844de7103ecb,No,0,2018-07-16 23:27:56,RS,health_beauty,credit_card,81.51,1,1,1,1,1,0.19089682247576984419,f,850.0968164567502
404c70b8b40b5fd8cab20f8d5093cc86,No,0,2018-07-15 21:48:23,PE,computers_accessories,boleto,38.04,1,1,1,1,1,0.50052576235541535226,f,2128.3320177738533
404d57883f40c539e764bb5c2a3a7b62,No,0,2018-05-06 10:16:56,SP,baby,credit_card,38.28,1,1,1,1,1,0.21656217345872518286,t,19.75843806642685
404d8f4801d857e0ac94751b9c8d3238,No,0,2018-01-26 01:01:58,BA,computers_accessories,credit_card,160.40,2,1,1,1,10,0.19077306733167082294,f,841.7212560754192
404e06330a17fcbf34d1e64651e822b4,No,0,2018-01-22 16:15:09,RS,computers_accessories,boleto,176.87,1,1,1,1,1,0.09543732685022898174,f,886.9176997537933
404e415d2dc63f769916d23ba8040386,No,0,2018-03-03 20:15:00,MG,bed_bath_table,credit_card,103.75,1,1,1,1,4,0.17204819277108433735,f,324.216884823202
404f3056215c60c4cc05356eb63ae53a,No,0,2017-11-19 15:38:53,SP,toys,credit_card,140.84,3,3,1,1,2,0.18347060494177790400,t,13.35581806130664
4050ab1fc484eccabb4479c214985342,No,0,2017-02-03 21:22:15,MG,consoles_games,credit_card,416.49,1,1,1,1,2,0.04439482340512377248,f,1124.9479138297568
4050d7329dec5a860319b7cabc183827,No,0,2017-06-19 22:23:37,RJ,watches_gifts,credit_card,76.46,1,1,1,1,1,0.22050745487836777400,f,740.0041983444207
40528ba81da6d8e106bb9a7b68723dda,No,0,2017-04-23 18:42:00,SP,bed_bath_table,credit_card,81.78,1,1,1,1,8,0.14526779163609684519,t,300.35538343143037
40531f4f22cbbc7e1b43af10f140697b,No,0,2018-05-15 16:20:48,SP,computers_accessories,credit_card,47.78,1,1,1,1,1,0.26768522394307241524,t,343.4816923764458
4054ad62b54915599d9add2e14f213b0,No,0,2017-08-24 19:27:26,SP,perfumery,credit_card,188.45,1,1,1,1,8,0.05014592730167153091,t,2.7482816420117664
4054e1e82fd95a834500737c196bf542,No,0,2017-09-18 00:03:47,MG,cool_stuff,credit_card,92.78,1,1,1,1,1,0.19163612847596464755,f,585.4447314468752
405565b9106ccb1e32ab1c2b023b9e21,No,0,2017-08-16 04:14:00,SP,housewares,credit_card,66.48,2,1,1,1,1,0.28098676293622141998,t,14.046978908045569
405769fdc16ce7a1c0b26f91e96665b7,No,0,2017-03-16 10:48:27,RS,health_beauty,boleto,148.76,1,1,1,1,1,0.11938693197095993547,f,1092.9519033514352
40594794ab94ef383504b759584bcb0a,No,0,2017-07-12 22:37:59,SP,bed_bath_table,credit_card,102.03,1,1,1,1,3,0.11888660197980985985,t,333.5000823495
405bedd4c250e8f823a8cb72be35111f,No,0,2017-11-12 12:09:46,PI,luggage_accessories,credit_card,163.58,1,1,1,1,3,0.27313852549211395036,f,1683.366082689319
405c248372dfb62b13889271b58fa2b2,No,0,2018-06-28 12:59:04,SP,housewares,credit_card,32.42,1,1,1,1,1,0.41548426896977174584,f,555.3919913344303
405f1175ae2417fb0afcbb89f5b45bdc,No,0,2017-06-07 11:49:07,SP,toys,credit_card,33.90,1,1,1,1,3,0.44542772861356932153,f,515.3950116346751
405f3ae3f5a9f64c6fb1ed20707e5c18,No,0,2018-01-13 03:18:30,SP,health_beauty,boleto,38.01,1,1,1,1,1,0.21336490397263877927,t,146.73495345407298
405f45b1bd4820a68c040a07210d0d51,No,0,2018-01-14 16:07:31,MA,perfumery,credit_card,173.77,1,1,1,1,4,0.20009207573228980837,f,1904.2130717519383
405f59f925c8fd8a9a1ce7f2aa1fe7b1,No,0,2018-03-02 09:47:42,DF,computers_accessories,credit_card,146.27,1,1,1,1,2,0.18711971012511109592,f,934.8992492232954
405f6492f9044e2046871cab35da8702,No,0,2017-10-17 00:04:06,SP,cool_stuff,credit_card,647.54,1,1,1,1,3,0.05797325261759891281,t,261.43072819411145
4060244805a6821143f3760bc784fbe5,No,0,2018-05-03 02:10:29,MG,fashion_bags_accessories,credit_card,137.99,1,1,1,1,4,0.05862743677078049134,t,58.290838454995544
40610ee696b6cef76765f5dba81cca16,No,0,2017-04-09 13:47:43,SP,toys,credit_card,67.58,1,1,1,1,6,0.17431192660550458716,t,102.64981538330034
4061733648992ce400e802aee518bdfe,No,0,2018-03-04 19:32:02,SP,baby,credit_card,46.62,1,1,1,1,1,0.18704418704418704419,t,4.104621926989898
406320e6ebec9d9f83e8245417447221,No,0,2018-06-28 12:23:53,PE,health_beauty,credit_card,351.22,1,1,1,1,10,0.06041797164170605319,f,2127.072596376281
406369948f16d70aaebad59a87541dba,No,0,2017-11-25 21:45:35,SC,sports_leisure,credit_card,211.72,1,1,1,1,4,0.10306064613640657472,f,584.9059437651778
406479d2bb19ea97166fc87a21b24d73,No,0,2018-01-13 21:13:35,RS,furniture_decor,credit_card,136.86,2,1,1,1,4,0.23571532953383019144,f,950.9901422974286
4064f4c4e548c2cbd2209e08b8cc3c84,No,0,2018-05-11 18:34:36,SC,health_beauty,credit_card,184.07,1,1,1,1,8,0.09816917477046775683,f,848.8420403635557
40654830cdca92052fad5f13d092c65d,No,0,2017-12-12 14:29:19,MG,electronics,credit_card,35.69,1,1,1,1,1,0.47043989913140935836,f,1014.3498018612042
4065b9716a5b8a8bbb1f21c164268dee,No,0,2018-06-23 14:01:30,RS,health_beauty,credit_card,240.71,1,1,1,1,1,0.16916621660919778987,f,3148.0472554043927
40663febf13039cfd595a421b083e91b,No,0,2017-06-16 11:28:43,MG,books_imported,credit_card,129.20,2,2,1,1,4,0.23374613003095975232,f,241.83456157821524
4067ba7df47a2bcb753ae5f7530fc7cc,Yes,1,2017-05-22 14:04:15,SP,bed_bath_table,credit_card,93.48,1,1,1,1,3,0.14527171587505348738,t,150.70803833694765
406a1ba5fdcd424df15806a036414d61,No,0,2017-09-16 15:28:46,BA,health_beauty,credit_card,148.14,1,1,1,1,4,0.12920210611583637100,f,1448.5956927122245
406aefddac1b54a36022ef32ffe6ed5f,No,0,2018-06-04 10:38:02,SC,computers_accessories,credit_card,141.92,2,2,1,2,1,0.25732807215332581736,f,572.3537676241986
406b3f44f5f94a0bd14d6672e0de4266,No,0,2018-04-01 23:05:58,RJ,health_beauty,boleto,157.78,1,1,1,1,1,0.13867410318164532894,f,520.0504024740807
406be519eb0e8e09692ddbe0a551eee1,No,0,2018-05-13 23:03:15,RJ,housewares,credit_card,89.45,1,1,1,1,8,0.21755170486305198435,f,511.99359529520444
406bf961029dda3572bfe1846b3baa56,No,0,2017-06-12 15:31:06,RJ,housewares,credit_card,760.32,4,1,1,1,1,0.10879629629629629630,f,364.38382920811955
406c403a3a24a8ab043b84bca52eb343,No,0,2018-03-10 11:24:11,SP,watches_gifts,boleto,169.87,1,1,1,1,1,0.10578677812444810738,t,274.7744415927147
406d771477be10699ab32e7383fc858f,No,0,2017-09-06 13:59:32,MG,office_furniture,debit_card,386.95,1,1,1,1,1,0.17327820131799974157,f,1011.0389713171799
406eaf0a85fab1b40836838894662be2,No,0,2018-05-15 17:36:10,MT,housewares,credit_card,134.98,1,1,1,1,4,0.41472810786783227145,f,1247.469810787942
406ef26b128bb9a0468d0ae3de6514a9,No,0,2018-03-08 09:42:27,SP,watches_gifts,boleto,68.75,1,1,1,1,1,0.20000000000000000000,t,126.72785119727786
406f6e67573dcb7b81325409778a1116,No,0,2017-05-28 02:08:13,RJ,garden_tools,credit_card,30.96,1,1,1,1,1,0.48772609819121447028,f,390.0337345742635
4071d48a2d0d0bf179c06fc42b962e1f,No,0,2017-12-15 09:23:57,SC,sports_leisure,credit_card,75.67,1,1,1,1,1,0.50046253469010175763,f,809.1847632150295
40730ca1af9742bd0bdbcef270ff4c76,No,0,2017-07-04 15:46:13,MG,sports_leisure,credit_card,42.38,1,1,1,1,4,0.29447852760736196319,t,71.88002788968606
407312c8cd35affd61b35e18e7462453,No,0,2017-10-18 16:34:56,RJ,sports_leisure,credit_card,221.89,1,1,1,1,3,0.09865248546577132814,f,498.957674977781
4075675c06e08a380daf50d5e0ddba78,No,0,2017-10-23 19:55:54,SP,computers_accessories,credit_card,190.37,1,1,1,1,2,0.21211325313862478332,f,319.7992308945678
407666270779394ff161e5723c1144ca,No,0,2017-03-05 13:29:20,SP,bed_bath_table,credit_card,107.27,1,1,1,1,3,0.16192784562319381001,f,234.92321603848072
40769bc3677cca7d4648972391818d2e,No,0,2018-04-18 13:40:18,SP,health_beauty,debit_card,37.61,1,1,1,1,1,0.20499867056633873970,t,130.52139372327167
4077a40612134036793b718373ff7700,No,0,2017-11-09 19:16:07,MG,cool_stuff,credit_card,153.90,1,1,1,1,3,0.09096816114359974009,t,517.8871709486775
4077fcb87fb654d7fcb5c96b649415c4,No,0,2018-07-04 11:05:34,MG,garden_tools,credit_card,123.68,1,1,1,1,2,0.19154269081500646831,t,224.3337244906197
4079d39cb3fdea47201540107c1673dc,No,0,2017-01-26 16:44:35,SP,unknown_product_category,credit_card,14.86,1,1,1,1,1,0.73755047106325706595,t,27.243541180365078
407a0311c65a4dd0206f479d59ac47d2,No,0,2018-01-13 16:34:54,DF,housewares,boleto,53.11,1,1,1,1,1,0.30333270570514027490,f,894.1000329011081
407a5174f1f623ad22257b00b8f8c770,No,0,2018-05-16 18:29:14,RS,electronics,credit_card,114.15,1,1,1,1,8,0.08979413053000438020,f,
407a6773db6e845737d04a6e27e653b4,Yes,1,2017-09-13 07:59:23,SP,housewares,credit_card,156.23,1,1,1,1,8,0.16149267106189592268,t,363.1284297645551
407aae22e9afdd8f5d7071d81c16e705,No,0,2018-03-03 12:28:17,SP,garden_tools,boleto,67.30,1,1,1,1,1,0.19910846953937592868,t,332.6784212216087
407cecec220843cbc38024fc40f3017f,No,0,2017-05-31 13:59:42,RJ,sports_leisure,credit_card,177.27,1,1,1,1,4,0.09798612286342866813,f,351.79070660135864
407d48573b14b83f43721a9ddc910249,No,0,2018-07-19 16:08:48,RJ,telephony,credit_card,28.70,1,1,1,1,2,0.53066202090592334495,f,339.4307265570051
407dd82599ee3d552a284beb5ecff0ad,No,0,2017-08-09 18:44:36,RS,stationery,boleto,106.87,1,1,1,1,1,0.16721250116964536353,f,876.9854760240613
407df822bff6d1364294d856c08db879,No,0,2017-09-25 13:39:41,PE,health_beauty,credit_card,107.90,1,1,1,1,4,0.16598702502316960148,f,2130.7164655169427
407f6b0b42fa5505bb7eadd1b6c79a95,No,0,2017-11-13 12:27:30,MG,bed_bath_table,credit_card,62.01,1,1,1,1,3,0.25979680696661828737,f,653.6389150260671
407fa16a7b4705356b6b3ad62721dad7,No,0,2018-06-09 15:47:49,TO,furniture_decor,credit_card,72.40,1,1,1,1,1,0.58577348066298342541,f,1715.6384134403802
408024184eb1b7469dc8726300583027,No,0,2018-05-04 04:21:54,SP,bed_bath_table,credit_card,106.50,1,1,1,1,3,0.11267605633802816901,t,66.9015608579004
4080c1ebb0a347ae1cdc497e54b2e886,No,0,2018-07-09 18:06:27,RJ,sports_leisure,debit_card,81.43,1,1,1,1,1,0.11580498587744074665,t,16.902479490009714
408196258b5052a4a13c4f262e12ba30,No,0,2017-05-04 10:57:37,PE,pet_shop,boleto,105.04,1,1,1,1,1,0.23848057882711348058,f,2033.936404842647
